
Circuit: *mat_array.cir


Circuit: *mat_array.cir
Date: Tue Mar 12 10:59:35  2019


Operating point information:

	Node	Voltage

 Resistor: Simple linear resistor
     device                 r3388                 r3360                 r3333
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.92285e-06           7.91852e-06           7.82895e-06
          p           6.27715e-08            6.2703e-08           6.12924e-08

 Resistor: Simple linear resistor
     device                 r3307                 r3282                 r3258
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            7.6314e-06           7.29918e-06           6.80126e-06
          p           5.82382e-08            5.3278e-08           4.62571e-08

 Resistor: Simple linear resistor
     device                 r3235                 r3213                 r3192
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.10193e-06            5.1606e-06           3.93178e-06
          p           3.72335e-08           2.66318e-08           1.54589e-08

 Resistor: Simple linear resistor
     device                 r3172                r31208                r31159
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.36539e-06           4.97197e-06           4.98986e-06
          p           5.59509e-09           2.47205e-08           2.48987e-08

 Resistor: Simple linear resistor
     device                r31111                r31064                r31018
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.02565e-06           5.07942e-06           5.15123e-06
          p           2.52572e-08           2.58005e-08           2.65351e-08

 Resistor: Simple linear resistor
     device                 r3973                 r3929                 r3886
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.24114e-06           5.34923e-06           5.47548e-06
          p           2.74696e-08           2.86142e-08           2.99809e-08

 Resistor: Simple linear resistor
     device                 r3844                 r3803                 r3763
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.61985e-06           5.78214e-06           5.96199e-06
          p           3.15827e-08           3.34331e-08           3.55453e-08

 Resistor: Simple linear resistor
     device                 r3724                 r3686                 r3649
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            6.1588e-06           6.37164e-06           6.59917e-06
          p           3.79308e-08           4.05978e-08            4.3549e-08

 Resistor: Simple linear resistor
     device                 r3613                 r3578                 r3544
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.83948e-06              7.09e-06           7.34727e-06
          p           4.67785e-08           5.02681e-08           5.39823e-08

 Resistor: Simple linear resistor
     device                 r3511                 r3479                 r3448
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.60673e-06           7.86253e-06           8.10714e-06
          p           5.78624e-08           6.18193e-08           6.57258e-08

 Resistor: Simple linear resistor
     device                 r3418                 r3389                 r3361
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            8.3311e-06           8.52255e-06           8.66677e-06
          p           6.94073e-08           7.26338e-08           7.51128e-08

 Resistor: Simple linear resistor
     device                 r3334                 r3308                 r3283
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            8.7457e-06           8.73732e-06           8.61501e-06
          p           7.64872e-08           7.63408e-08           7.42184e-08

 Resistor: Simple linear resistor
     device                 r3259                 r3236                 r3214
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.34685e-06            7.8949e-06           7.21447e-06
          p           6.96699e-08           6.23295e-08           5.20486e-08

 Resistor: Simple linear resistor
     device                 r3193                 r3173                 r3154
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.25344e-06           4.95171e-06           3.24087e-06
          p           3.91056e-08           2.45195e-08           1.05033e-08

 Resistor: Simple linear resistor
     device                r31160                r31112                r31065
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.88748e-06           4.90742e-06           4.94736e-06
          p           2.38875e-08           2.40827e-08           2.44764e-08

 Resistor: Simple linear resistor
     device                r31019                 r3974                 r3930
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.00744e-06           5.08787e-06           5.18888e-06
          p           2.50745e-08           2.58864e-08           2.69245e-08

 Resistor: Simple linear resistor
     device                 r3887                 r3845                 r3804
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.31074e-06           5.45371e-06           5.61804e-06
          p           2.82039e-08            2.9743e-08           3.15624e-08

 Resistor: Simple linear resistor
     device                 r3764                 r3725                 r3687
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.80387e-06           6.01124e-06           6.23995e-06
          p            3.3685e-08            3.6135e-08            3.8937e-08

 Resistor: Simple linear resistor
     device                 r3650                 r3614                 r3579
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.48955e-06           6.75915e-06           7.04735e-06
          p           4.21142e-08           4.56861e-08           4.96651e-08

 Resistor: Simple linear resistor
     device                 r3545                 r3512                 r3480
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.35203e-06           7.67019e-06           7.99764e-06
          p           5.40524e-08           5.88318e-08           6.39622e-08

 Resistor: Simple linear resistor
     device                 r3449                 r3419                 r3390
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.32874e-06           8.65605e-06           8.96986e-06
          p            6.9368e-08           7.49273e-08           8.04585e-08

 Resistor: Simple linear resistor
     device                 r3362                 r3335                 r3309
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            9.2577e-06           9.50371e-06           9.68796e-06
          p            8.5705e-08           9.03205e-08           9.38566e-08

 Resistor: Simple linear resistor
     device                 r3284                 r3260                 r3237
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.78561e-06           9.76598e-06           9.59147e-06
          p           9.57582e-08           9.53744e-08           9.19962e-08

 Resistor: Simple linear resistor
     device                 r3215                 r3194                 r3174
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.21639e-06            8.5857e-06           7.63361e-06
          p           8.49418e-08           7.37142e-08            5.8272e-08

 Resistor: Simple linear resistor
     device                 r3155                 r3137                r31113
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.28228e-06           4.44044e-06           4.78304e-06
          p            3.9467e-08           1.97175e-08           2.28774e-08

 Resistor: Simple linear resistor
     device                r31066                r31020                 r3975
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.80502e-06           4.84911e-06           4.91553e-06
          p           2.30882e-08           2.35138e-08           2.41625e-08

 Resistor: Simple linear resistor
     device                 r3931                 r3888                 r3846
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.00465e-06           5.11688e-06           5.25276e-06
          p           2.50465e-08           2.61825e-08           2.75915e-08

 Resistor: Simple linear resistor
     device                 r3805                 r3765                 r3726
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.41287e-06           5.59779e-06           5.80811e-06
          p           2.92991e-08           3.13352e-08           3.37341e-08

 Resistor: Simple linear resistor
     device                 r3688                 r3651                 r3615
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.04433e-06           6.30681e-06           6.59568e-06
          p           3.65339e-08           3.97758e-08           4.35029e-08

 Resistor: Simple linear resistor
     device                 r3580                 r3546                 r3513
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.91069e-06           7.25114e-06            7.6156e-06
          p           4.77577e-08            5.2579e-08           5.79973e-08

 Resistor: Simple linear resistor
     device                 r3481                 r3450                 r3420
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.00174e-06           8.40607e-06            8.8235e-06
          p           6.40279e-08            7.0662e-08           7.78541e-08

 Resistor: Simple linear resistor
     device                 r3391                 r3363                 r3336
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.24699e-06           9.66698e-06           1.00708e-05
          p           8.55068e-08           9.34506e-08           1.01421e-07

 Resistor: Simple linear resistor
     device                 r3310                 r3285                 r3261
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.04418e-05           1.07585e-05           1.09934e-05
          p           1.09031e-07           1.15745e-07           1.20856e-07

 Resistor: Simple linear resistor
     device                 r3238                 r3216                 r3195
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            1.1112e-05           1.10707e-05           1.08154e-05
          p           1.23476e-07            1.2256e-07           1.16973e-07

 Resistor: Simple linear resistor
     device                 r3175                 r3156                 r3138
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.02796e-05           9.38166e-06           8.02282e-06
          p           1.05669e-07           8.80156e-08           6.43657e-08

 Resistor: Simple linear resistor
     device                 r3121                r31067                r31021
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.08405e-06           4.65612e-06           4.68011e-06
          p           3.70156e-08           2.16795e-08           2.19034e-08

 Resistor: Simple linear resistor
     device                 r3976                 r3932                 r3889
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.72825e-06            4.8009e-06           4.89858e-06
          p           2.23563e-08           2.30487e-08            2.3996e-08

 Resistor: Simple linear resistor
     device                 r3847                 r3806                 r3766
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.02195e-06           5.17183e-06           5.34916e-06
          p             2.522e-08           2.67478e-08           2.86136e-08

 Resistor: Simple linear resistor
     device                 r3727                 r3689                 r3652
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.55498e-06           5.79037e-06           6.05643e-06
          p           3.08578e-08           3.35284e-08           3.66804e-08

 Resistor: Simple linear resistor
     device                 r3616                 r3581                 r3547
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.35419e-06           6.68453e-06           7.04806e-06
          p           4.03758e-08            4.4683e-08           4.96751e-08

 Resistor: Simple linear resistor
     device                 r3514                 r3482                 r3451
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.44496e-06            7.8748e-06            8.3363e-06
          p           5.54274e-08           6.20125e-08           6.94939e-08

 Resistor: Simple linear resistor
     device                 r3421                 r3392                 r3364
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.82696e-06           9.34274e-06            9.8775e-06
          p           7.79153e-08           8.72869e-08           9.75649e-08

 Resistor: Simple linear resistor
     device                 r3337                 r3311                 r3286
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.04224e-05            1.0965e-05           1.14887e-05
          p           1.08626e-07           1.20232e-07           1.31991e-07

 Resistor: Simple linear resistor
     device                 r3262                 r3239                 r3217
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.19711e-05           1.23826e-05           1.26851e-05
          p           1.43307e-07           1.53329e-07           1.60911e-07

 Resistor: Simple linear resistor
     device                 r3196                 r3176                 r3157
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.28293e-05           1.27529e-05           1.23767e-05
          p           1.64592e-07           1.62635e-07           1.53182e-07

 Resistor: Simple linear resistor
     device                 r3139                 r3122                 r3106
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.16019e-05           1.03055e-05           8.33606e-06
          p           1.34603e-07           1.06204e-07           6.94899e-08

 Resistor: Simple linear resistor
     device                r31022                 r3977                 r3933
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.50418e-06           4.53006e-06           4.58205e-06
          p           2.02876e-08           2.05214e-08           2.09952e-08

 Resistor: Simple linear resistor
     device                 r3890                 r3848                 r3807
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.66064e-06           4.76654e-06           4.90067e-06
          p           2.17216e-08           2.27199e-08           2.40166e-08

 Resistor: Simple linear resistor
     device                 r3767                 r3728                 r3690
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            5.0642e-06           5.25848e-06           5.48507e-06
          p           2.56461e-08           2.76516e-08            3.0086e-08

 Resistor: Simple linear resistor
     device                 r3653                 r3617                 r3582
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.74565e-06           6.04203e-06           6.37607e-06
          p           3.30125e-08           3.65061e-08           4.06542e-08

 Resistor: Simple linear resistor
     device                 r3548                 r3515                 r3483
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.74958e-06           7.16426e-06           7.62149e-06
          p           4.55569e-08           5.13267e-08           5.80871e-08

 Resistor: Simple linear resistor
     device                 r3452                 r3422                 r3393
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.12215e-06            8.6664e-06            9.2533e-06
          p           6.59694e-08           7.51065e-08           8.56235e-08

 Resistor: Simple linear resistor
     device                 r3365                 r3338                 r3312
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.88036e-06            1.0543e-05            1.1234e-05
          p           9.76216e-08           1.11156e-07           1.26203e-07

 Resistor: Simple linear resistor
     device                 r3287                 r3263                 r3240
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.19421e-05           1.26515e-05           1.33399e-05
          p           1.42614e-07           1.60061e-07           1.77953e-07

 Resistor: Simple linear resistor
     device                 r3218                 r3197                 r3177
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.39769e-05           1.45219e-05           1.49209e-05
          p           1.95354e-07           2.10885e-07           2.22633e-07

 Resistor: Simple linear resistor
     device                 r3158                 r3140                 r3123
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.51036e-05           1.49787e-05           1.44293e-05
          p           2.28118e-07           2.24362e-07           2.08205e-07

 Resistor: Simple linear resistor
     device                 r3107                  r392                 r3978
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.33064e-05           1.14217e-05           4.32463e-06
          p           1.77061e-07           1.30455e-07           1.87024e-08

 Resistor: Simple linear resistor
     device                 r3934                 r3891                 r3849
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.35223e-06           4.40775e-06           4.49179e-06
          p           1.89419e-08           1.94282e-08           2.01762e-08

 Resistor: Simple linear resistor
     device                 r3808                 r3768                 r3729
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.60528e-06           4.74946e-06           4.92586e-06
          p           2.12086e-08           2.25574e-08           2.42641e-08

 Resistor: Simple linear resistor
     device                 r3691                 r3654                 r3618
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.13633e-06             5.383e-06           5.66827e-06
          p           2.63819e-08           2.89767e-08           3.21293e-08

 Resistor: Simple linear resistor
     device                 r3583                 r3549                 r3516
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.99479e-06           6.36541e-06           6.78311e-06
          p           3.59375e-08           4.05185e-08           4.60105e-08

 Resistor: Simple linear resistor
     device                 r3484                 r3453                 r3423
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            7.2509e-06            7.7717e-06           8.34816e-06
          p           5.25755e-08           6.03994e-08           6.96917e-08

 Resistor: Simple linear resistor
     device                 r3394                 r3366                 r3339
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.98236e-06           9.67552e-06           1.04275e-05
          p           8.06827e-08           9.36157e-08           1.08733e-07

 Resistor: Simple linear resistor
     device                 r3313                 r3288                 r3264
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.12363e-05           1.20971e-05           1.30013e-05
          p           1.26255e-07           1.46339e-07           1.69034e-07

 Resistor: Simple linear resistor
     device                 r3241                 r3219                 r3198
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.39353e-05           1.48788e-05           1.58021e-05
          p           1.94194e-07           2.21377e-07           2.49707e-07

 Resistor: Simple linear resistor
     device                 r3178                 r3159                 r3141
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.66643e-05           1.74087e-05           1.79592e-05
          p           2.77699e-07           3.03064e-07           3.22533e-07

 Resistor: Simple linear resistor
     device                 r3124                 r3108                  r393
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.82141e-05           1.80394e-05           1.72602e-05
          p           3.31754e-07           3.25422e-07           2.97914e-07

 Resistor: Simple linear resistor
     device                  r379                 r3935                 r3892
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.56495e-05           4.11497e-06           4.14405e-06
          p           2.44906e-07            1.6933e-08           1.71731e-08

 Resistor: Simple linear resistor
     device                 r3850                 r3809                 r3769
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.20258e-06           4.29134e-06           4.41149e-06
          p           1.76617e-08           1.84156e-08           1.94612e-08

 Resistor: Simple linear resistor
     device                 r3730                 r3692                 r3655
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.56459e-06           4.75259e-06           4.97789e-06
          p           2.08354e-08           2.25871e-08           2.47794e-08

 Resistor: Simple linear resistor
     device                 r3619                 r3584                 r3550
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.24327e-06           5.55196e-06           5.90757e-06
          p           2.74919e-08           3.08242e-08           3.48994e-08

 Resistor: Simple linear resistor
     device                 r3517                 r3485                 r3454
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.31414e-06           6.77603e-06           7.29789e-06
          p           3.98684e-08           4.59145e-08           5.32592e-08

 Resistor: Simple linear resistor
     device                 r3424                 r3395                 r3367
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.88458e-06           8.54096e-06            9.2717e-06
          p           6.21666e-08            7.2948e-08           8.59643e-08

 Resistor: Simple linear resistor
     device                 r3340                 r3314                 r3289
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.00809e-05           1.09719e-05           1.19462e-05
          p           1.01626e-07           1.20383e-07           1.42712e-07

 Resistor: Simple linear resistor
     device                 r3265                 r3242                 r3220
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.30031e-05           1.41384e-05           1.53427e-05
          p           1.69081e-07           1.99893e-07             2.354e-07

 Resistor: Simple linear resistor
     device                 r3199                 r3179                 r3160
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.66002e-05           1.78852e-05           1.91594e-05
          p           2.75566e-07           3.19879e-07           3.67084e-07

 Resistor: Simple linear resistor
     device                 r3142                 r3125                 r3109
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.03677e-05           2.14321e-05           2.22451e-05
          p           4.14844e-07           4.59337e-07           4.94844e-07

 Resistor: Simple linear resistor
     device                  r394                  r380                  r367
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.26601e-05             2.248e-05           2.14422e-05
          p           5.13479e-07           5.05348e-07           4.59768e-07

 Resistor: Simple linear resistor
     device                 r3893                 r3851                 r3810
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.87282e-06           3.90302e-06           3.96389e-06
          p           1.49987e-08           1.52336e-08           1.57124e-08

 Resistor: Simple linear resistor
     device                 r3770                 r3731                 r3693
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.05636e-06           4.18184e-06           4.34224e-06
          p           1.64541e-08           1.74878e-08            1.8855e-08

 Resistor: Simple linear resistor
     device                 r3656                 r3620                 r3585
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.53997e-06           4.77802e-06           5.05991e-06
          p           2.06114e-08           2.28295e-08           2.56027e-08

 Resistor: Simple linear resistor
     device                 r3551                 r3518                 r3486
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.38976e-06           5.77233e-06             6.213e-06
          p           2.90495e-08           3.33198e-08           3.86014e-08

 Resistor: Simple linear resistor
     device                 r3455                 r3425                 r3396
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           6.71777e-06           7.29329e-06           7.94676e-06
          p           4.51285e-08           5.31921e-08            6.3151e-08

 Resistor: Simple linear resistor
     device                 r3368                 r3341                 r3315
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           8.68586e-06           9.51858e-06            1.0453e-05
          p           7.54441e-08           9.06033e-08           1.09265e-07

 Resistor: Simple linear resistor
     device                 r3290                 r3266                 r3243
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.14968e-05           1.26569e-05           1.39385e-05
          p           1.32176e-07           1.60197e-07           1.94282e-07

 Resistor: Simple linear resistor
     device                 r3221                 r3200                 r3180
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.53441e-05            1.6872e-05           1.85141e-05
          p           2.35443e-07           2.84665e-07           3.42773e-07

 Resistor: Simple linear resistor
     device                 r3161                 r3143                 r3126
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.02533e-05           2.20598e-05            2.3886e-05
          p           4.10198e-07           4.86636e-07            5.7054e-07

 Resistor: Simple linear resistor
     device                 r3110                  r395                  r381
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.56599e-05           2.72768e-05           2.85876e-05
          p            6.5843e-07           7.44024e-07           8.17249e-07

 Resistor: Simple linear resistor
     device                  r368                  r356                 r3852
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           2.93839e-05           2.93792e-05           3.59599e-06
          p           8.63416e-07           8.63135e-07           1.29311e-08

 Resistor: Simple linear resistor
     device                 r3811                 r3771                 r3732
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.62688e-06           3.68919e-06           3.78404e-06
          p           1.31542e-08           1.36102e-08            1.4319e-08

 Resistor: Simple linear resistor
     device                 r3694                 r3657                 r3621
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.91309e-06            4.0786e-06           4.28349e-06
          p           1.53122e-08            1.6635e-08           1.83483e-08

 Resistor: Simple linear resistor
     device                 r3586                 r3552                 r3519
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.53135e-06           4.82651e-06            5.1741e-06
          p           2.05331e-08           2.32952e-08           2.67713e-08

 Resistor: Simple linear resistor
     device                 r3487                 r3456                 r3426
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.58011e-06           6.05148e-06           6.59611e-06
          p           3.11377e-08           3.66204e-08           4.35087e-08

 Resistor: Simple linear resistor
     device                 r3397                 r3369                 r3342
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.22299e-06           7.94217e-06           8.76481e-06
          p           5.21716e-08           6.30781e-08           7.68218e-08

 Resistor: Simple linear resistor
     device                 r3316                 r3291                 r3267
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           9.70309e-06           1.07701e-05           1.19798e-05
          p             9.415e-08           1.15996e-07           1.43515e-07

 Resistor: Simple linear resistor
     device                 r3244                 r3222                 r3201
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.33461e-05           1.48828e-05           1.66026e-05
          p           1.78118e-07           2.21499e-07           2.75645e-07

 Resistor: Simple linear resistor
     device                 r3181                 r3162                 r3144
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.85151e-05           2.06259e-05           2.29329e-05
          p           3.42811e-07           4.25429e-07           5.25918e-07

 Resistor: Simple linear resistor
     device                 r3127                 r3111                  r396
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            2.5423e-05           2.80666e-05           3.08106e-05
          p           6.46327e-07           7.87732e-07           9.49294e-07

 Resistor: Simple linear resistor
     device                  r382                  r369                  r357
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.35687e-05           3.62078e-05           3.85312e-05
          p           1.12686e-06           1.31101e-06           1.48465e-06

 Resistor: Simple linear resistor
     device                  r346                 r3812                 r3772
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i            4.0254e-05           3.28265e-06           3.31366e-06
          p           1.62039e-06           1.07758e-08           1.09803e-08

 Resistor: Simple linear resistor
     device                 r3733                 r3695                 r3658
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.37629e-06           3.47182e-06           3.60217e-06
          p           1.13994e-08           1.20536e-08           1.29756e-08

 Resistor: Simple linear resistor
     device                 r3622                 r3587                 r3553
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           3.76997e-06           3.97861e-06           4.23235e-06
          p           1.42126e-08           1.58294e-08           1.79128e-08

 Resistor: Simple linear resistor
     device                 r3520                 r3488                 r3457
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           4.53634e-06           4.89679e-06           5.32104e-06
          p           2.05784e-08           2.39785e-08           2.83135e-08

 Resistor: Simple linear resistor
     device                 r3427                 r3398                 r3370
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           5.81776e-06           6.39701e-06           7.07049e-06
          p           3.38463e-08           4.09217e-08           4.99918e-08

 Resistor: Simple linear resistor
     device                 r3343                 r3317                 r3292
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           7.85163e-06            8.7558e-06           9.80042e-06
          p           6.16481e-08            7.6664e-08           9.60482e-08

 Resistor: Simple linear resistor
     device                 r3268                 r3245                 r3223
      model                     R                     R                     R
 resistance                  1000                  1000                  1000
          i           1.10051e-05           1.23915e-05           1.39835e-05
          p           1.21111e-07           1.53548e-07           1.95537e-07
